"","author","word","n","tf","idf","tf_idf"
"18365","HPL","disinclined",1,1.60330923025124e-05,0,0
"18366","HPL","disintegrated",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18367","HPL","disintegrating",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18368","HPL","disintegration",3,4.80992769075372e-05,1.09861228866811,5.28424566866706e-05
"18369","HPL","disjointed",4,6.41323692100495e-05,1.09861228866811,7.04566089155607e-05
"18370","HPL","disjointedly",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18371","HPL","dislike",4,6.41323692100495e-05,0,0
"18372","HPL","disliked",9,0.000144297830722611,0.405465108108164,5.85077355337173e-05
"18373","HPL","disliking",2,3.20661846050248e-05,1.09861228866811,3.52283044577804e-05
"18374","HPL","dislodged",1,1.60330923025124e-05,0,0
"18375","HPL","dismal",10,0.000160330923025124,0,0
"18376","HPL","dismally",1,1.60330923025124e-05,0.405465108108164,6.50085950374636e-06
"18377","HPL","dismantled",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18378","HPL","dismay",2,3.20661846050248e-05,0,0
"18379","HPL","dismemberment",2,3.20661846050248e-05,1.09861228866811,3.52283044577804e-05
"18380","HPL","dismiss",1,1.60330923025124e-05,0,0
"18381","HPL","dismissal",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18382","HPL","dismissed",2,3.20661846050248e-05,0,0
"18383","HPL","dismisses",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18384","HPL","disobey",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18385","HPL","disorder",6,9.61985538150743e-05,0,0
"18386","HPL","disordered",5,8.01654615125619e-05,0,0
"18387","HPL","disorders",1,1.60330923025124e-05,0,0
"18388","HPL","disorganisation",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18389","HPL","dispelled",1,1.60330923025124e-05,0,0
"18390","HPL","dispersal",2,3.20661846050248e-05,1.09861228866811,3.52283044577804e-05
"18391","HPL","disperse",2,3.20661846050248e-05,0.405465108108164,1.30017190074927e-05
"18392","HPL","dispirited",1,1.60330923025124e-05,0.405465108108164,6.50085950374636e-06
"18393","HPL","displace",1,1.60330923025124e-05,0.405465108108164,6.50085950374636e-06
"18394","HPL","displaced",3,4.80992769075372e-05,0.405465108108164,1.95025785112391e-05
"18395","HPL","display",3,4.80992769075372e-05,0,0
"18396","HPL","displayed",6,9.61985538150743e-05,0,0
"18397","HPL","displease",1,1.60330923025124e-05,0.405465108108164,6.50085950374636e-06
"18398","HPL","disporting",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18399","HPL","disposal",2,3.20661846050248e-05,0.405465108108164,1.30017190074927e-05
"18400","HPL","dispose",2,3.20661846050248e-05,0.405465108108164,1.30017190074927e-05
"18401","HPL","disposed",3,4.80992769075372e-05,0,0
"18402","HPL","disposing",1,1.60330923025124e-05,0.405465108108164,6.50085950374636e-06
"18403","HPL","disposition",3,4.80992769075372e-05,0,0
"18404","HPL","disproportionately",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18405","HPL","dispute",3,4.80992769075372e-05,0,0
"18406","HPL","disputed",2,3.20661846050248e-05,0.405465108108164,1.30017190074927e-05
"18407","HPL","disquiet",3,4.80992769075372e-05,0.405465108108164,1.95025785112391e-05
"18408","HPL","disquieted",1,1.60330923025124e-05,0.405465108108164,6.50085950374636e-06
"18409","HPL","disquieting",8,0.000128264738420099,1.09861228866811,0.000140913217831121
"18410","HPL","disquietingly",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18411","HPL","disreputable",2,3.20661846050248e-05,1.09861228866811,3.52283044577804e-05
"18412","HPL","disruptions",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18413","HPL","dissecting",4,6.41323692100495e-05,0,0
"18414","HPL","dissensions",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18415","HPL","dissent",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18416","HPL","dissimilar",2,3.20661846050248e-05,0.405465108108164,1.30017190074927e-05
"18417","HPL","dissimilarity",2,3.20661846050248e-05,1.09861228866811,3.52283044577804e-05
"18418","HPL","dissipation",3,4.80992769075372e-05,0,0
"18419","HPL","dissipations",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18420","HPL","dissociate",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18421","HPL","dissociated",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18422","HPL","dissolution",2,3.20661846050248e-05,0,0
"18423","HPL","dissolve",2,3.20661846050248e-05,0.405465108108164,1.30017190074927e-05
"18424","HPL","dissolved",1,1.60330923025124e-05,0.405465108108164,6.50085950374636e-06
"18425","HPL","distance",29,0.000464959676772859,0,0
"18426","HPL","distances",1,1.60330923025124e-05,0.405465108108164,6.50085950374636e-06
"18427","HPL","distant",56,0.000897853168940694,0,0
"18428","HPL","distantly",1,1.60330923025124e-05,0.405465108108164,6.50085950374636e-06
"18429","HPL","distaste",1,1.60330923025124e-05,0.405465108108164,6.50085950374636e-06
"18430","HPL","distemper",1,1.60330923025124e-05,0.405465108108164,6.50085950374636e-06
"18431","HPL","distempered",1,1.60330923025124e-05,0,0
"18432","HPL","distinct",11,0.000176364015327636,0,0
"18433","HPL","distinction",4,6.41323692100495e-05,0,0
"18434","HPL","distinctive",1,1.60330923025124e-05,0.405465108108164,6.50085950374636e-06
"18435","HPL","distinctly",4,6.41323692100495e-05,0,0
"18436","HPL","distinctness",2,3.20661846050248e-05,0.405465108108164,1.30017190074927e-05
"18437","HPL","distinguish",6,9.61985538150743e-05,0,0
"18438","HPL","distinguished",4,6.41323692100495e-05,0,0
"18439","HPL","distorted",10,0.000160330923025124,0,0
"18440","HPL","distorting",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18441","HPL","distortion",1,1.60330923025124e-05,0,0
"18442","HPL","distracted",3,4.80992769075372e-05,0,0
"18443","HPL","distractingly",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18444","HPL","distress",1,1.60330923025124e-05,0,0
"18445","HPL","distressed",1,1.60330923025124e-05,0.405465108108164,6.50085950374636e-06
"18446","HPL","distressing",1,1.60330923025124e-05,0,0
"18447","HPL","distributed",2,3.20661846050248e-05,0.405465108108164,1.30017190074927e-05
"18448","HPL","distribution",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18449","HPL","district",3,4.80992769075372e-05,0,0
"18450","HPL","distrustful",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18451","HPL","disturb",3,4.80992769075372e-05,0,0
"18452","HPL","disturbance",3,4.80992769075372e-05,0,0
"18453","HPL","disturbances",1,1.60330923025124e-05,0.405465108108164,6.50085950374636e-06
"18454","HPL","disturbed",17,0.000272562569142711,0,0
"18455","HPL","disturbing",10,0.000160330923025124,0.405465108108164,6.50085950374636e-05
"18456","HPL","disturbingly",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18457","HPL","disused",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18458","HPL","dive",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18459","HPL","diverse",1,1.60330923025124e-05,0.405465108108164,6.50085950374636e-06
"18460","HPL","diversions",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18461","HPL","diverting",1,1.60330923025124e-05,0,0
"18462","HPL","divided",4,6.41323692100495e-05,0,0
"18463","HPL","dividing",2,3.20661846050248e-05,0.405465108108164,1.30017190074927e-05
"18464","HPL","divine",3,4.80992769075372e-05,0,0
"18465","HPL","diving",2,3.20661846050248e-05,0.405465108108164,1.30017190074927e-05
"18466","HPL","division",1,1.60330923025124e-05,0,0
"18467","HPL","divorced",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18468","HPL","dizzily",3,4.80992769075372e-05,0.405465108108164,1.95025785112391e-05
"18469","HPL","dizziness",1,1.60330923025124e-05,0,0
"18470","HPL","dizzy",5,8.01654615125619e-05,0,0
"18471","HPL","dizzying",1,1.60330923025124e-05,0.405465108108164,6.50085950374636e-06
"18472","HPL","docks",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18473","HPL","doctair",3,4.80992769075372e-05,1.09861228866811,5.28424566866706e-05
"18474","HPL","doctor",26,0.000416860399865322,0.405465108108164,0.000169022347097405
"18475","HPL","doctor's",3,4.80992769075372e-05,0.405465108108164,1.95025785112391e-05
"18476","HPL","doctors",3,4.80992769075372e-05,0.405465108108164,1.95025785112391e-05
"18477","HPL","doctrine",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18478","HPL","doctrines",2,3.20661846050248e-05,0.405465108108164,1.30017190074927e-05
"18479","HPL","document",3,4.80992769075372e-05,0.405465108108164,1.95025785112391e-05
"18480","HPL","documents",2,3.20661846050248e-05,0.405465108108164,1.30017190074927e-05
"18481","HPL","dodge",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18482","HPL","dog",14,0.000224463292235173,0,0
"18483","HPL","dogged",3,4.80992769075372e-05,0.405465108108164,1.95025785112391e-05
"18484","HPL","dogs",16,0.000256529476840198,0,0
"18485","HPL","doin",3,4.80992769075372e-05,1.09861228866811,5.28424566866706e-05
"18486","HPL","doin's",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18487","HPL","doings",7,0.000112231646117587,0.405465108108164,4.55060165262245e-05
"18488","HPL","dole",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18489","HPL","dollar",3,4.80992769075372e-05,0.405465108108164,1.95025785112391e-05
"18490","HPL","dolphins",8,0.000128264738420099,1.09861228866811,0.000140913217831121
"18491","HPL","dombrowski",8,0.000128264738420099,1.09861228866811,0.000140913217831121
"18492","HPL","domdaniel",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18493","HPL","dome",2,3.20661846050248e-05,0.405465108108164,1.30017190074927e-05
"18494","HPL","domed",2,3.20661846050248e-05,1.09861228866811,3.52283044577804e-05
"18495","HPL","domes",6,9.61985538150743e-05,0.405465108108164,3.90051570224782e-05
"18496","HPL","domicile",2,3.20661846050248e-05,1.09861228866811,3.52283044577804e-05
"18497","HPL","dominance",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18498","HPL","dominant",2,3.20661846050248e-05,1.09861228866811,3.52283044577804e-05
"18499","HPL","dominantly",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18500","HPL","dominate",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18501","HPL","dominating",2,3.20661846050248e-05,1.09861228866811,3.52283044577804e-05
"18502","HPL","dominion",1,1.60330923025124e-05,0,0
"18503","HPL","don",2,3.20661846050248e-05,0,0
"18504","HPL","donations",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18505","HPL","donned",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18506","HPL","donnelly's",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18507","HPL","donning",3,4.80992769075372e-05,1.09861228866811,5.28424566866706e-05
"18508","HPL","donovan",2,3.20661846050248e-05,1.09861228866811,3.52283044577804e-05
"18509","HPL","doom",9,0.000144297830722611,0,0
"18510","HPL","doomed",1,1.60330923025124e-05,0,0
"18511","HPL","dooms",2,3.20661846050248e-05,1.09861228866811,3.52283044577804e-05
"18512","HPL","door",142,0.00227669910695676,0,0
"18513","HPL","doorbell",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18514","HPL","doors",12,0.000192397107630149,0,0
"18515","HPL","doorstep",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18516","HPL","doorsteps",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18517","HPL","doorway",13,0.000208430199932661,0.405465108108164,8.45111735487027e-05
"18518","HPL","doorways",7,0.000112231646117587,1.09861228866811,0.000123299065602231
"18519","HPL","dope",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18520","HPL","doré",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18521","HPL","dorieb",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18522","HPL","dories",2,3.20661846050248e-05,1.09861228866811,3.52283044577804e-05
"18523","HPL","dormant",3,4.80992769075372e-05,0,0
"18524","HPL","dormer",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18525","HPL","dormers",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18526","HPL","dory",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18527","HPL","dose",2,3.20661846050248e-05,0.405465108108164,1.30017190074927e-05
"18528","HPL","doses",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18529","HPL","dotted",1,1.60330923025124e-05,0.405465108108164,6.50085950374636e-06
"18530","HPL","double",1,1.60330923025124e-05,0,0
"18531","HPL","doubled",2,3.20661846050248e-05,0,0
"18532","HPL","doubly",7,0.000112231646117587,0,0
"18533","HPL","doubt",31,0.000497025861377884,0,0
"18534","HPL","doubted",3,4.80992769075372e-05,0,0
"18535","HPL","doubtful",4,6.41323692100495e-05,0,0
"18536","HPL","doubtless",5,8.01654615125619e-05,0,0
"18537","HPL","doubts",1,1.60330923025124e-05,0,0
"18538","HPL","douglas",2,3.20661846050248e-05,1.09861228866811,3.52283044577804e-05
"18539","HPL","dove",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18540","HPL","dovetailed",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18541","HPL","downstairs",1,1.60330923025124e-05,0.405465108108164,6.50085950374636e-06
"18542","HPL","downstream",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18543","HPL","downtown",3,4.80992769075372e-05,1.09861228866811,5.28424566866706e-05
"18544","HPL","downward",8,0.000128264738420099,0.405465108108164,5.20068760299709e-05
"18545","HPL","doyle",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18546","HPL","dozen",3,4.80992769075372e-05,0,0
"18547","HPL","dozens",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18548","HPL","dr",65,0.0010421509996633,0.405465108108164,0.000422555867743514
"18549","HPL","drab",3,4.80992769075372e-05,0.405465108108164,1.95025785112391e-05
"18550","HPL","draft",2,3.20661846050248e-05,1.09861228866811,3.52283044577804e-05
"18551","HPL","drag",7,0.000112231646117587,0,0
"18552","HPL","dragged",15,0.000240496384537686,0,0
"18553","HPL","dragging",5,8.01654615125619e-05,0,0
"18554","HPL","dragon",4,6.41323692100495e-05,0.405465108108164,2.60034380149854e-05
"18555","HPL","drain",3,4.80992769075372e-05,1.09861228866811,5.28424566866706e-05
"18556","HPL","drainage",3,4.80992769075372e-05,1.09861228866811,5.28424566866706e-05
"18557","HPL","drained",2,3.20661846050248e-05,1.09861228866811,3.52283044577804e-05
"18558","HPL","drains",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18559","HPL","dramatic",4,6.41323692100495e-05,1.09861228866811,7.04566089155607e-05
"18560","HPL","dramatically",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18561","HPL","dramatise",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18562","HPL","drank",2,3.20661846050248e-05,0,0
"18563","HPL","draownded",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18564","HPL","draped",2,3.20661846050248e-05,1.09861228866811,3.52283044577804e-05
"18565","HPL","draperies",3,4.80992769075372e-05,0.405465108108164,1.95025785112391e-05
"18566","HPL","drapery",1,1.60330923025124e-05,0.405465108108164,6.50085950374636e-06
"18567","HPL","drastic",3,4.80992769075372e-05,1.09861228866811,5.28424566866706e-05
"18568","HPL","draught",3,4.80992769075372e-05,0,0
"18569","HPL","drave",2,3.20661846050248e-05,1.09861228866811,3.52283044577804e-05
"18570","HPL","draw",5,8.01654615125619e-05,0,0
"18571","HPL","drawback",1,1.60330923025124e-05,0.405465108108164,6.50085950374636e-06
"18572","HPL","drawer",1,1.60330923025124e-05,0,0
"18573","HPL","drawing",5,8.01654615125619e-05,0,0
"18574","HPL","drawn",14,0.000224463292235173,0,0
"18575","HPL","draws",1,1.60330923025124e-05,0.405465108108164,6.50085950374636e-06
"18576","HPL","dread",18,0.000288595661445223,0,0
"18577","HPL","dreaded",17,0.000272562569142711,0,0
"18578","HPL","dreadful",3,4.80992769075372e-05,0,0
"18579","HPL","dreading",2,3.20661846050248e-05,0,0
"18580","HPL","dreads",1,1.60330923025124e-05,0.405465108108164,6.50085950374636e-06
"18581","HPL","dream",76,0.00121851501499094,0,0
"18582","HPL","dreamable",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18583","HPL","dreamed",17,0.000272562569142711,0,0
"18584","HPL","dreamer",5,8.01654615125619e-05,0.405465108108164,3.25042975187318e-05
"18585","HPL","dreamer's",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18586","HPL","dreamers",1,1.60330923025124e-05,0.405465108108164,6.50085950374636e-06
"18587","HPL","dreamily",2,3.20661846050248e-05,1.09861228866811,3.52283044577804e-05
"18588","HPL","dreaming",7,0.000112231646117587,0,0
"18589","HPL","dreamings",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18590","HPL","dreamless",2,3.20661846050248e-05,1.09861228866811,3.52283044577804e-05
"18591","HPL","dreams",98,0.00157124304564621,0,0
"18592","HPL","dreamy",1,1.60330923025124e-05,0.405465108108164,6.50085950374636e-06
"18593","HPL","drear",2,3.20661846050248e-05,0.405465108108164,1.30017190074927e-05
"18594","HPL","dreary",1,1.60330923025124e-05,0,0
"18595","HPL","dress",5,8.01654615125619e-05,0,0
"18596","HPL","dressed",9,0.000144297830722611,0,0
"18597","HPL","dresser",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18598","HPL","dressers",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18599","HPL","dressing",2,3.20661846050248e-05,0,0
"18600","HPL","drest",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18601","HPL","drew",27,0.000432893492167834,0,0
"18602","HPL","dried",1,1.60330923025124e-05,0.405465108108164,6.50085950374636e-06
"18603","HPL","drift",2,3.20661846050248e-05,0.405465108108164,1.30017190074927e-05
"18604","HPL","drifted",5,8.01654615125619e-05,0,0
"18605","HPL","drifting",7,0.000112231646117587,0,0
"18606","HPL","drifts",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18607","HPL","drilled",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18608","HPL","drills",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18609","HPL","drinen",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18610","HPL","drink",11,0.000176364015327636,0,0
"18611","HPL","drinking",3,4.80992769075372e-05,0,0
"18612","HPL","drip",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18613","HPL","dripping",11,0.000176364015327636,0.405465108108164,7.150945454121e-05
"18614","HPL","drive",7,0.000112231646117587,0.405465108108164,4.55060165262245e-05
"18615","HPL","driven",8,0.000128264738420099,0,0
"18616","HPL","driver",4,6.41323692100495e-05,0.405465108108164,2.60034380149854e-05
"18617","HPL","driver's",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18618","HPL","drivers",2,3.20661846050248e-05,1.09861228866811,3.52283044577804e-05
"18619","HPL","drives",1,1.60330923025124e-05,0.405465108108164,6.50085950374636e-06
"18620","HPL","drivin",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18621","HPL","driving",3,4.80992769075372e-05,0,0
"18622","HPL","drizzle",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18623","HPL","dromedary",2,3.20661846050248e-05,0.405465108108164,1.30017190074927e-05
"18624","HPL","drone",3,4.80992769075372e-05,0.405465108108164,1.95025785112391e-05
"18625","HPL","droop",1,1.60330923025124e-05,0,0
"18626","HPL","drooped",1,1.60330923025124e-05,0.405465108108164,6.50085950374636e-06
"18627","HPL","drooping",2,3.20661846050248e-05,0,0
"18628","HPL","drop",13,0.000208430199932661,0,0
"18629","HPL","dropped",22,0.000352728030655272,0.405465108108164,0.00014301890908242
"18630","HPL","droppin",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18631","HPL","dropping",1,1.60330923025124e-05,0,0
"18632","HPL","drops",2,3.20661846050248e-05,0,0
"18633","HPL","drove",10,0.000160330923025124,0,0
"18634","HPL","drown",3,4.80992769075372e-05,1.09861228866811,5.28424566866706e-05
"18635","HPL","drowned",2,3.20661846050248e-05,0,0
"18636","HPL","drowning",1,1.60330923025124e-05,0,0
"18637","HPL","drowsed",2,3.20661846050248e-05,1.09861228866811,3.52283044577804e-05
"18638","HPL","drowsily",1,1.60330923025124e-05,0.405465108108164,6.50085950374636e-06
"18639","HPL","drowsiness",5,8.01654615125619e-05,1.09861228866811,8.80707611444509e-05
"18640","HPL","drowsing",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18641","HPL","drowsy",4,6.41323692100495e-05,0.405465108108164,2.60034380149854e-05
"18642","HPL","drudge",2,3.20661846050248e-05,1.09861228866811,3.52283044577804e-05
"18643","HPL","drug",11,0.000176364015327636,0,0
"18644","HPL","druggists",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18645","HPL","drugs",8,0.000128264738420099,1.09861228866811,0.000140913217831121
"18646","HPL","druid",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18647","HPL","druidic",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18648","HPL","drumming",4,6.41323692100495e-05,1.09861228866811,7.04566089155607e-05
"18649","HPL","drums",6,9.61985538150743e-05,0.405465108108164,3.90051570224782e-05
"18650","HPL","drunk",2,3.20661846050248e-05,0,0
"18651","HPL","drunkard",2,3.20661846050248e-05,0,0
"18652","HPL","drunken",6,9.61985538150743e-05,0,0
"18653","HPL","drunkenly",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18654","HPL","druv",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18655","HPL","dry",9,0.000144297830722611,0,0
"18656","HPL","dryads",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18657","HPL","dryer",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18658","HPL","dubious",4,6.41323692100495e-05,1.09861228866811,7.04566089155607e-05
"18659","HPL","duck",1,1.60330923025124e-05,0.405465108108164,6.50085950374636e-06
"18660","HPL","due",4,6.41323692100495e-05,0,0
"18661","HPL","dug",9,0.000144297830722611,0,0
"18662","HPL","dugouts",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18663","HPL","duke",3,4.80992769075372e-05,0,0
"18664","HPL","duke's",1,1.60330923025124e-05,0.405465108108164,6.50085950374636e-06
"18665","HPL","dull",8,0.000128264738420099,0,0
"18666","HPL","dullard",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18667","HPL","dulled",2,3.20661846050248e-05,1.09861228866811,3.52283044577804e-05
"18668","HPL","dulling",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18669","HPL","dully",1,1.60330923025124e-05,0.405465108108164,6.50085950374636e-06
"18670","HPL","dulness",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18671","HPL","duly",1,1.60330923025124e-05,0,0
"18672","HPL","dumb",6,9.61985538150743e-05,1.09861228866811,0.000105684913373341
"18673","HPL","dumbfounded",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18674","HPL","dump",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18675","HPL","dumped",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18676","HPL","dun't",15,0.000240496384537686,1.09861228866811,0.000264212283433353
"18677","HPL","dunces",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18678","HPL","dunedin",3,4.80992769075372e-05,1.09861228866811,5.28424566866706e-05
"18679","HPL","dunwich",26,0.000416860399865322,1.09861228866811,0.000457967957951145
"18680","HPL","duplicate",3,4.80992769075372e-05,1.09861228866811,5.28424566866706e-05
"18681","HPL","duplicated",2,3.20661846050248e-05,1.09861228866811,3.52283044577804e-05
"18682","HPL","duplication",2,3.20661846050248e-05,1.09861228866811,3.52283044577804e-05
"18683","HPL","duplications",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18684","HPL","duration",1,1.60330923025124e-05,0.405465108108164,6.50085950374636e-06
"18685","HPL","durfee",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18686","HPL","durned",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18687","HPL","durst",2,3.20661846050248e-05,1.09861228866811,3.52283044577804e-05
"18688","HPL","dusk",14,0.000224463292235173,0.405465108108164,9.10120330524491e-05
"18689","HPL","dusky",1,1.60330923025124e-05,0,0
"18690","HPL","dust",9,0.000144297830722611,0,0
"18691","HPL","dusty",6,9.61985538150743e-05,0.405465108108164,3.90051570224782e-05
"18692","HPL","dutch",5,8.01654615125619e-05,0,0
"18693","HPL","dutee",4,6.41323692100495e-05,1.09861228866811,7.04566089155607e-05
"18694","HPL","duties",4,6.41323692100495e-05,0,0
"18695","HPL","duty",8,0.000128264738420099,0,0
"18696","HPL","dwarf",1,1.60330923025124e-05,0.405465108108164,6.50085950374636e-06
"18697","HPL","dwarfed",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18698","HPL","dwell",9,0.000144297830722611,0,0
"18699","HPL","dweller",2,3.20661846050248e-05,0.405465108108164,1.30017190074927e-05
"18700","HPL","dwellers",4,6.41323692100495e-05,0,0
"18701","HPL","dwelling",9,0.000144297830722611,0,0
"18702","HPL","dwells",2,3.20661846050248e-05,0.405465108108164,1.30017190074927e-05
"18703","HPL","dwelt",31,0.000497025861377884,0,0
"18704","HPL","dwindled",1,1.60330923025124e-05,0,0
"18705","HPL","dyin",3,4.80992769075372e-05,1.09861228866811,5.28424566866706e-05
"18706","HPL","dying",15,0.000240496384537686,0,0
"18707","HPL","dynamite",3,4.80992769075372e-05,1.09861228866811,5.28424566866706e-05
"18708","HPL","dynasty",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18709","HPL","e'yaahhhh",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18710","HPL","e'yayayayaaaa",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18711","HPL","eager",9,0.000144297830722611,0,0
"18712","HPL","eagerly",3,4.80992769075372e-05,0,0
"18713","HPL","eagerness",10,0.000160330923025124,0,0
"18714","HPL","eagles",1,1.60330923025124e-05,0.405465108108164,6.50085950374636e-06
"18715","HPL","ear",6,9.61985538150743e-05,0,0
"18716","HPL","eared",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18717","HPL","earl",5,8.01654615125619e-05,0,0
"18718","HPL","earlier",4,6.41323692100495e-05,0,0
"18719","HPL","earliest",3,4.80992769075372e-05,0,0
"18720","HPL","earn",1,1.60330923025124e-05,0.405465108108164,6.50085950374636e-06
"18721","HPL","earned",1,1.60330923025124e-05,0,0
"18722","HPL","earnestly",1,1.60330923025124e-05,0,0
"18723","HPL","earnestness",2,3.20661846050248e-05,0,0
"18724","HPL","earning",1,1.60330923025124e-05,1.09861228866811,1.76141522288902e-05
"18725","HPL","ears",23,0.000368761122957785,0,0
"18726","HPL","earth",86,0.00137884593801607,0,0
"18727","HPL","earth's",17,0.000272562569142711,0,0
"18728","HPL","earthen",1,1.60330923025124e-05,0.405465108108164,6.50085950374636e-06
